_id,acousticness,danceability,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,type,valence
61b1eeb72dde1bd4a7130396,0.934,0.762,0.468,6PVx8IYQJdeLa2AIJnnFrj,0.102,10,0.115,-7.969,1,0.0464,119.88,audio_features,0.347
61b1eeb72dde1bd4a7130397,0.0227,0.558,0.778,3XOHxCoPkXW0pvR6xl4f0M,0.00000454,4,0.114,-6.423,0,0.106,142.052,audio_features,0.543
61b1eeb72dde1bd4a7130398,0.244,0.549,0.693,1aBouZtfICZ1PRNCtPcdVL,0,6,0.111,-8.926,0,0.128,168.969,audio_features,0.459
61b1eeb72dde1bd4a7130399,0.0495,0.612,0.807,2QjOHCTQ1Jl3zawyYOpxh6,0.0177,10,0.101,-2.81,1,0.0336,124.053,audio_features,0.398
61b1eeb72dde1bd4a713039a,0.475,0.788,0.545,58b6TDSEEyGCILOzwCo4By,0.0138,3,0.134,-7.647,1,0.0487,119.948,audio_features,0.583
61b1eeb72dde1bd4a713039b,0.0387,0.545,0.968,5qEn8c0MBzyRKgQq91Vevi,0.00325,9,0.331,-3.553,0,0.0853,169.965,audio_features,0.527
61b1eeb72dde1bd4a713039c,0.942,0.252,0.314,0SUDiaR0qm30fXVGPjPvRp,0.676,5,0.0892,-18.197,0,0.0407,75.056,audio_features,0.2
61b1eeb72dde1bd4a713039d,0.0884,0.682,0.9,1lpLrlyweOShEKXT1bpcDd,0.063,9,0.0685,-5.028,1,0.0874,100.721,audio_features,0.937
61b1eeb72dde1bd4a713039e,0.0398,0.655,0.668,4gZDCOFuLCxCRWNhSEcOtJ,0.0302,0,0.0759,-6.733,1,0.0272,93.003,audio_features,0.867
61b1eeb72dde1bd4a713039f,0.132,0.641,0.842,64lsIF5pw0sJY0gV5kz0RN,0.91,9,0.419,-7.27,1,0.0292,129.98,audio_features,0.5
61b1eeb72dde1bd4a71303a0,0.158,0.706,0.631,0AsUVUloJ52ZCXmqrMFgOI,0.000607,0,0.0374,-7.711,1,0.0553,160.064,audio_features,0.424
61b1eeb72dde1bd4a71303a1,0.618,0.587,0.724,65j65yDSE06CNKAPjsHoJt,0.000166,6,0.157,-6.775,1,0.0321,106.994,audio_features,0.837
61b1eeb72dde1bd4a71303a2,0.196,0.58,0.791,3vFZheR74pxUkzxqhXTZ2X,0.00326,11,0.0793,-7.604,0,0.324,83.323,audio_features,0.343
61b1eeb72dde1bd4a71303a3,0.0124,0.736,0.703,5eLSh1cHqZ7d5Pli6kFjTV,0.462,11,0.237,-6.728,0,0.0239,109.003,audio_features,0.375
61b1eeb72dde1bd4a71303a4,0.037,0.624,0.817,5dn0Sn7oEwq5Q3Hg5C7W0s,0.247,4,0.358,-4.403,1,0.0312,113.028,audio_features,0.439
61b1eeb72dde1bd4a71303a5,0.588,0.633,0.632,5oiZiF3fBLHqgTDaH0Pj7M,0,7,0.0499,-9.55,1,0.0643,150.024,audio_features,0.792
61b1eeb72dde1bd4a71303a6,0.000247,0.455,0.91,6V68ItawQkQlZhYIf1S86C,0,2,0.107,-4.464,1,0.166,114.109,audio_features,0.447
61b1eeb72dde1bd4a71303a7,0.0641,0.595,0.896,2Iq6HhIquO7JKr0KfTNLzU,0.0000582,10,0.0748,-2.951,1,0.047,118.001,audio_features,0.567
61b1eeb72dde1bd4a71303a8,0.106,0.795,0.597,14ny3vlL25p6Vix2Sb8k1b,0,11,0.113,-6.395,0,0.0327,110.014,audio_features,0.849
61b1eeb72dde1bd4a71303a9,0.00428,0.455,0.867,14uvyd51Ha7FihKHlOtUig,0.0000501,9,0.0998,-3.445,0,0.151,185.977,audio_features,0.29
61b1eeb72dde1bd4a71303aa,0.0321,0.662,0.681,4aBCSgAz8OyHgWQ9HnYZlw,0.139,11,0.508,-8.152,0,0.0315,98.004,audio_features,0.864
61b1eeb72dde1bd4a71303ab,0.0183,0.74,0.517,0m7TguDgLue2LCaDF7B4qx,0,1,0.0558,-6.233,0,0.0506,139.917,audio_features,0.698
61b1eeb72dde1bd4a71303ac,0.116,0.886,0.893,5FXn5JHL50tDPMITGun9zh,0.0737,6,0.145,-2.713,0,0.0612,116.01,audio_features,0.814
61b1eeb72dde1bd4a71303ad,0.00535,0.561,0.845,1OzBgu7EIcab8wxnpWB9Qu,0.0647,6,0.0706,-6.27,0,0.1,119.966,audio_features,0.507
61b1eeb72dde1bd4a71303ae,0.00842,0.489,0.854,60ItIsHh4L7aumPEET4sp0,0.00000406,0,0.091,-3.03,1,0.079,180.138,audio_features,0.763
61b1eeb72dde1bd4a71303af,0.00698,0.704,0.726,1zjPf0FrnNyiIae9N4adOb,0.0151,0,0.167,-5.05,0,0.128,151.972,audio_features,0.726
61b1eeb72dde1bd4a71303b0,0.0243,0.629,0.889,0YKPrW5i0gcJ9e5GNSAQti,0.00109,11,0.0984,-3.573,1,0.0984,125.144,audio_features,0.702
61b1eeb72dde1bd4a71303b1,0.136,0.464,0.417,5XeFesFbtLpXzIVDNQP22n,0.022,0,0.0974,-9.345,0,0.0256,67.528,audio_features,0.479
61b1eeb72dde1bd4a71303b2,0.44,0.761,0.525,3USxtqRwSYz57Ewm6wWRMp,0.0000067,11,0.0921,-6.9,1,0.0944,80.87,audio_features,0.531
61b1eeb72dde1bd4a71303b3,0.599,0.828,0.577,0Dfctnkk9xIikDKJ06uwzo,0,6,0.0814,-7.656,0,0.158,86.339,audio_features,0.587
61b1eeb72dde1bd4a71303b4,0.471,0.797,0.44,0dkvbYmXYEPK7gGMdytmfI,0.00000157,5,0.0849,-6.587,0,0.0594,111.014,audio_features,0.436
61b1eeb72dde1bd4a71303b5,0.00122,0.623,0.647,7hpJ9tATWb2vztlq99hERP,0,8,0.354,-5.438,1,0.04,107.987,audio_features,0.522
61b1eeb72dde1bd4a71303b6,0.462,0.678,0.533,3XF5xLJHOQQRbWya6hBp7d,0.219,4,0.139,-10.485,1,0.186,150.455,audio_features,0.323
61b1eeb72dde1bd4a71303b7,0.152,0.495,0.426,7uUahoeqGNRMbpdeiLj1rS,0.00000565,8,0.099,-9.434,1,0.0736,97.91,audio_features,0.0636
61b1eeb72dde1bd4a71303b8,0.00302,0.562,0.904,3px2rAPu74ltbkf9eZsZ8h,0,1,0.0433,-4.947,1,0.0807,94.481,audio_features,0.651
61b1eeb72dde1bd4a71303b9,0.0229,0.578,0.907,0Q0Vl9fKJF5MDxfVKbD78e,0,4,0.557,-4.869,1,0.0895,170.04,audio_features,0.66
61b1eeb72dde1bd4a71303ba,0.0406,0.621,0.873,5hM5arv9KDbCHS0k9uqwjr,0.0000091,5,0.0824,-3.067,0,0.0369,97.96,audio_features,0.873
61b1eeb72dde1bd4a71303bb,0.00616,0.288,0.758,2AT8iROs4FQueDv2c8q2KE,0,6,0.303,-5.692,0,0.0371,97.094,audio_features,0.619
61b1eeb72dde1bd4a71303bc,0.0031,0.473,0.738,0J2wSeaQtC93AYYhBYwi5O,0.0000163,0,0.103,-4.462,1,0.0426,161.863,audio_features,0.499
61b1eeb72dde1bd4a71303bd,0.00608,0.46,0.868,1KhXD3tMhAWv2f461ZTVBj,0.0399,4,0.0751,-4.489,0,0.0619,181.995,audio_features,0.582
61b1eeb72dde1bd4a71303be,0.051,0.701,0.87,2JqyquFrqaoKt0SRr91meT,0,6,0.276,-3.899,0,0.0359,120.031,audio_features,0.768
61b1eeb72dde1bd4a71303bf,0.00628,0.397,0.962,17weS3aO2oaGYJ9Q9yM56X,0,9,0.238,-3.386,1,0.0639,177.927,audio_features,0.542
61b1eeb72dde1bd4a71303c0,0.0272,0.532,0.841,4ig3DcNoj3UfPdhL2Rw9J1,0,4,0.136,-4.993,0,0.172,172.004,audio_features,0.23
61b1eeb72dde1bd4a71303c1,0.00327,0.521,0.885,3zjjzKg16tczCMwckGKGuH,0.00904,4,0.324,-4.934,0,0.125,115.985,audio_features,0.344
61b1eeb72dde1bd4a71303c2,0.00461,0.378,0.665,2ACs0dJwkSsvNZvEbvFurK,0.000118,7,0.0575,-7.386,1,0.0428,169.981,audio_features,0.431
61b1eeb72dde1bd4a71303c3,0.00154,0.894,0.764,6ZZr5ew0DvA6xda9T5owOU,0.0349,4,0.0323,-10.028,0,0.0604,127.038,audio_features,0.796
61b1eeb82dde1bd4a71303c4,0.00807,0.529,0.9,3BbdBuUQIGA3FEZdqUTWpS,0.00128,9,0.114,-4.941,0,0.0426,120.026,audio_features,0.479
61b1eeb82dde1bd4a71303c5,0.0411,0.603,0.834,4bJygwUKrRgq1stlNXcgMg,0.00609,5,0.105,-5.766,0,0.0417,89.957,audio_features,0.376
61b1eeb82dde1bd4a71303c6,0.123,0.665,0.542,2LGdO5MtFdyphi2EihANZG,0.00291,11,0.342,-8.323,0,0.033,97.975,audio_features,0.587
61b1eeb82dde1bd4a71303c7,0.115,0.697,0.529,4P6n0udLAnmCNXVcobYbsK,0.901,2,0.0895,-8.838,1,0.0338,155.974,audio_features,0.486
61b1eeb82dde1bd4a71303c8,0.17,0.467,0.753,4Cbrtoamv6acNiHNAUKnj0,0,9,0.245,-5.319,0,0.0454,89.02,audio_features,0.44
61b1eeb82dde1bd4a71303c9,0.248,0.538,0.607,0HBrtXJohbIW4IhPZ50GmH,0.00000554,9,0.0999,-5.261,0,0.216,175.424,audio_features,0.515
61b1eeb82dde1bd4a71303ca,0.00682,0.676,0.835,611nlMA40SKg9gQ4pTVXT3,0.0000304,8,0.081,-4.382,0,0.044,104.987,audio_features,0.8
61b1eeb82dde1bd4a71303cb,0.033,0.447,0.848,1wgqttlPacpvmX5DKVboOa,0.0000745,2,0.65,-6.175,1,0.222,172.247,audio_features,0.485
61b1eeb82dde1bd4a71303cc,0.672,0.512,0.525,45i70K1PefHafKui2WxH0M,0.0000166,5,0.112,-7.152,1,0.0429,128.054,audio_features,0.337
61b1eeb82dde1bd4a71303cd,0.000724,0.604,0.972,3Z3MKGF5pdbiAbBhj0fqtD,0.000548,11,0.113,-2.608,1,0.179,137.186,audio_features,0.408
61b1eeb82dde1bd4a71303ce,0.0867,0.55,0.884,4ZlQzskKkK4jsbcqO96luB,0.0000155,9,0.68,-5.508,1,0.0363,145.029,audio_features,0.549
61b1eeb82dde1bd4a71303cf,0.146,0.748,0.85,6ZJKiScaIdJ70XVKq5K73m,0.00503,10,0.112,-3.818,0,0.062,125.092,audio_features,0.534
61b1eeb82dde1bd4a71303d0,0.371,0.63,0.821,24BexGKYvuQPv2W1ObGYmw,0,6,0.111,-9.252,0,0.177,84.95,audio_features,0.927
61b1eeb82dde1bd4a71303d1,0.167,0.42,0.558,4zV3Og5KgrNyZEhzrZzwuk,0,9,0.19,-5.728,1,0.0509,165.987,audio_features,0.538
61b1eeb82dde1bd4a71303d2,0.593,0.574,0.569,6zLq4lYSu2W7LLxJlUWzz8,0.000164,11,0.108,-9.289,0,0.0991,110.994,audio_features,0.0604
61b1eeb82dde1bd4a71303d3,0.591,0.864,0.495,4wCmqSrbyCgxEXROQE6vtV,0.000133,0,0.0992,-7.036,1,0.037,129.062,audio_features,0.72
61b1eeb82dde1bd4a71303d4,0.0406,0.645,0.791,5abubE0dYFaEPDeM2sZ4TY,0,7,0.293,-5.48,1,0.0927,153.952,audio_features,0.601
61b1eeb82dde1bd4a71303d5,0.00359,0.393,0.858,04aAxqtGp5pv12UXAg4pkq,0,4,0.102,-2.868,0,0.0729,176.042,audio_features,0.56
61b1eeb82dde1bd4a71303d6,0.058,0.776,0.9,0VVNXqaDwfHngG2gXaOtlI,0,0,0.256,-3.97,1,0.0382,127.051,audio_features,0.963
61b1eeb82dde1bd4a71303d7,0.414,0.86,0.717,3IBGU1NgiTjDsIJn2Jtdg4,0,1,0.0843,-5.542,0,0.48,158.019,audio_features,0.812
61b1eeb82dde1bd4a71303d8,0.00817,0.726,0.463,7i6r9KotUPQg3ozKKgEPIN,0.447,0,0.255,-7.828,1,0.0799,123.881,audio_features,0.321
61b1eeb82dde1bd4a71303d9,0.0273,0.56,0.734,1XsS266JiQtoqqLdlgD17V,0.0000212,10,0.253,-7.094,1,0.0317,132.953,audio_features,0.332
61b1eeb82dde1bd4a71303da,0.0468,0.451,0.564,7B6pRqC2mUbOnLrudzACs8,0.00000542,4,0.117,-11.112,1,0.0417,83.314,audio_features,0.166
61b1eeb82dde1bd4a71303db,0.0187,0.39,0.629,0LSzBkkQZZkwV656r6etLg,0.0000412,1,0.0658,-4.876,0,0.0469,141.983,audio_features,0.162
61b1eeb82dde1bd4a71303dc,0.838,0.693,0.234,4YTFAawmOFyRjJdT6H95oE,0,1,0.59,-10.995,1,0.0987,100.488,audio_features,0.44
61b1eeb82dde1bd4a71303dd,0.741,0.466,0.439,53Mz9H5UvWMQUXHZnaZYKQ,0.0000164,5,0.0707,-8.892,0,0.0325,107.173,audio_features,0.289
61b1eeb82dde1bd4a71303de,0.235,0.834,0.663,0AUvWawuP0ibk4SQ3sIZjk,0,8,0.372,-6.143,1,0.133,121.876,audio_features,0.774
61b1eeb82dde1bd4a71303df,0.0438,0.636,0.849,3Pzh926pXggbMe2ZpXyMV7,0,0,0.372,-7.075,1,0.106,156.036,audio_features,0.917
61b1eeb82dde1bd4a71303e0,0.00272,0.235,0.86,1PInWkBARsxLyouDqa2GtF,0.0969,4,0.388,-2.842,0,0.0561,127.788,audio_features,0.342
61b1eeb82dde1bd4a71303e1,0.0633,0.516,0.755,0zMAvsQmaQ4DGsmXtKixpn,0.00103,5,0.107,-3.724,1,0.0383,140.099,audio_features,0.165
61b1eeb82dde1bd4a71303e2,0.095,0.651,0.286,6UYJYgY8VRo6mKrhgTe1CF,0.0234,5,0.101,-13.399,0,0.0365,83.007,audio_features,0.165
61b1eeb82dde1bd4a71303e3,0.862,0.478,0.33,1baoZlq32nBee9tcYbQYxV,0.00113,11,0.176,-12.4,0,0.0339,79.484,audio_features,0.413
61b1eeb82dde1bd4a71303e4,0.0901,0.453,0.796,22FniXvTKV9IC6IhxCpYve,0,9,0.0319,-5.113,0,0.0605,104.784,audio_features,0.11
61b1eeb82dde1bd4a71303e5,0.0107,0.416,0.704,5R4OMPuKD1yshMdbk8ibnS,0.0571,4,0.172,-6.84,1,0.0343,89.946,audio_features,0.38
61b1eeb82dde1bd4a71303e6,0.0332,0.726,0.63,5PyNnJ2G1BlqbJ8G1cJi72,0.0961,6,0.159,-5.395,0,0.0363,122.043,audio_features,0.652
61b1eeb82dde1bd4a71303e7,0.0647,0.395,0.921,6BFVrGUZUO1EXxKIdGrlYB,0.0000347,4,0.307,-6.041,1,0.0622,148.513,audio_features,0.811
61b1eeb82dde1bd4a71303e8,0.531,0.729,0.581,2qLSXZuIHMsKydCEFDchc3,0.00000109,10,0.102,-7.091,0,0.0304,93.997,audio_features,0.352
61b1eeb82dde1bd4a71303e9,0.118,0.77,0.655,4q604hQba5940BbOoaenmz,0.0234,2,0.125,-5.369,1,0.0316,129.964,audio_features,0.639
61b1eeb82dde1bd4a71303ea,0.0758,0.474,0.537,5LtNBCM2ve0SxP0dlRVvMu,0,2,0.316,-6.77,1,0.0649,90.103,audio_features,0.335
61b1eeb82dde1bd4a71303eb,0.247,0.55,0.803,08Yx5cbiEKhnoN7o65je6K,0.00000448,2,0.0878,-6.452,0,0.0351,93.169,audio_features,0.775
61b1eeb82dde1bd4a71303ec,0.514,0.547,0.287,0RjG5JmdOWXAR68dGlKBA5,0.774,6,0.119,-12.28,1,0.149,120.792,audio_features,0.177
61b1eeb82dde1bd4a71303ed,0.475,0.624,0.596,3koAwrM1RO0TGMeQJ3qt9J,0.203,4,0.119,-9.804,1,0.0314,120.969,audio_features,0.896
61b1eeb82dde1bd4a71303ee,0.639,0.462,0.704,19Atssu8qmXPrB9jnxeqZZ,0,4,0.655,-6.011,1,0.619,169.396,audio_features,0.547
61b1eeb82dde1bd4a71303ef,0.0000129,0.402,0.97,2UDumaw7osnyjH7RZ2DLpB,0.00000262,2,0.189,-4.538,0,0.0668,75.106,audio_features,0.476
61b1eeb82dde1bd4a71303f0,0.19,0.754,0.565,2zf1ffpluA8qUcRnbfVdcW,0.0000536,7,0.14,-8.219,1,0.274,134.976,audio_features,0.146
61b1eeb82dde1bd4a71303f1,0.00126,0.412,0.927,5XLVfQhBz6vkJDd9NhgbXQ,0,1,0.0849,-3.858,0,0.145,170.003,audio_features,0.437
61b1eeb82dde1bd4a71303f2,0.0176,0.58,0.793,3EFxAAAR0rGkWgKoPRSoIa,0,9,0.271,-6.775,1,0.0295,101.499,audio_features,0.496
61b1eeb82dde1bd4a71303f3,0.000142,0.304,0.939,0qfGWpvJGlp17wdTm19ioK,0.00601,1,0.136,-5.836,1,0.0549,96.954,audio_features,0.402
61b1eeb82dde1bd4a71303f4,0.00131,0.524,0.92,1US5HsLPV7riBx9RSCf4yO,0,9,0.127,-5.203,1,0.128,157.948,audio_features,0.598
61b1eeb82dde1bd4a71303f5,0.428,0.513,0.488,5dY6DqLGqjHvuFBXTlWsLm,0.0000501,5,0.109,-10.31,1,0.0328,170.019,audio_features,0.141
61b1eeb82dde1bd4a71303f6,0.276,0.595,0.696,4O9dZs2B0ilk4PEfX2bPEv,0,10,0.411,-5.921,0,0.0417,88.013,audio_features,0.533
61b1eeb82dde1bd4a71303f7,0.216,0.518,0.492,1hz7SRTGUNAtIQ46qiNv2p,0.0012,10,0.146,-8.436,0,0.193,78.848,audio_features,0.471
61b1eeb82dde1bd4a71303f8,0.255,0.69,0.795,1zyGFId8xHOcRmCmehrwlc,0,3,0.202,-4.956,1,0.0312,96.99,audio_features,0.872
61b1eeb82dde1bd4a71303f9,0.368,0.901,0.464,5gub2bpJRgJP4m4MliqtdV,0.0000171,5,0.238,-9.789,0,0.0645,109.004,audio_features,0.638
61b1eeb82dde1bd4a71303fa,0.085,0.457,0.965,68Y3zzmt2XxzheQVGbbJt4,0,1,0.697,0.457,1,0.486,170.122,audio_features,0.604
61b1eeb82dde1bd4a71303fb,0.00652,0.613,0.661,6RKGBcDtgzXx21zUjpeu6F,0,9,0.0976,-4.984,1,0.0263,110.978,audio_features,0.509
61b1eeb82dde1bd4a71303fc,0.267,0.513,0.546,7LBfVMw4MNNGCLGmXeuDv6,0.00333,10,0.235,-10.384,1,0.0331,148.031,audio_features,0.584
61b1eeb82dde1bd4a71303fd,0.571,0.665,0.494,0fiPpwBPIaxxydn4KzX9Tc,0,2,0.12,-5.405,1,0.0269,120.003,audio_features,0.489
61b1eeb82dde1bd4a71303fe,0.533,0.211,0.361,4mrjzz6ETpW3wosJUYmKoL,0.0284,9,0.08,-10.247,0,0.0346,179.895,audio_features,0.0537
61b1eeb82dde1bd4a71303ff,0.0867,0.55,0.884,4ZlQzskKkK4jsbcqO96luB,0.0000155,9,0.68,-5.508,1,0.0363,145.029,audio_features,0.549
61b1eeb82dde1bd4a7130400,0.00329,0.488,0.68,7BxJz17EyAHjZlHEEqrtm6,0.398,2,0.144,-8.143,0,0.0328,139.984,audio_features,0.64
61b1eeb82dde1bd4a7130401,0.114,0.564,0.647,1gOVlit7zHwuKv8HVta06I,0,10,0.17,-6.759,0,0.0407,95.923,audio_features,0.458
61b1eeb82dde1bd4a7130402,0.0869,0.676,0.703,1foMv2HQwfQ2vntFf9HFeG,0.000687,8,0.0463,-5.815,0,0.0302,92.761,audio_features,0.852
61b1eeb82dde1bd4a7130403,0.0633,0.516,0.755,0zMAvsQmaQ4DGsmXtKixpn,0.00103,5,0.107,-3.724,1,0.0383,140.099,audio_features,0.165
61b1eeb82dde1bd4a7130404,0.224,0.524,0.709,7ui9Qq4JcPGcd3xWOeXhHp,0.193,7,0.0849,-5.874,1,0.0632,108.68,audio_features,0.584
61b1eeb82dde1bd4a7130405,0.312,0.591,0.45,25z6kpmIwkCUqk2IORrJ5v,0.000116,5,0.147,-13.291,0,0.26,144.201,audio_features,0.304
61b1eeb82dde1bd4a7130406,0.0104,0.425,0.754,40gk32E7YaTFoQwDIWv2SY,0.112,2,0.438,-6.028,1,0.0367,152.092,audio_features,0.558
61b1eeb82dde1bd4a7130407,0.00802,0.629,0.85,0mFSV2Bawz8i9wnlc9eYme,0.0284,1,0.155,-3.653,1,0.0261,104.033,audio_features,0.526
61b1eeb82dde1bd4a7130408,0.871,0.507,0.399,3D1PuFi2U8lmtdWRZcCz1f,0.000377,9,0.113,-10.917,0,0.0358,115.588,audio_features,0.225
61b1eeb82dde1bd4a7130409,0.331,0.519,0.413,6Dqs6JddZc16yl27MDzIWY,0.0666,8,0.106,-14.462,1,0.21,159.398,audio_features,0.404
61b1eeb82dde1bd4a713040a,0.583,0.349,0.525,7Ms58r8G6Y0r1XLtpwoGxN,0,8,0.35,-6.829,0,0.0451,136.762,audio_features,0.288
61b1eeb82dde1bd4a713040b,0.115,0.395,0.768,4BreyjJu4w5EUhTKPIQymq,0.0204,2,0.286,-2.81,1,0.0311,142.016,audio_features,0.251
61b1eeb82dde1bd4a713040c,0.000719,0.506,0.932,1CmhkiXegdbj3Ewizvdg2Q,0.0594,5,0.174,-6.11,0,0.11,99.929,audio_features,0.549
61b1eeb82dde1bd4a713040d,0.00892,0.464,0.701,7brQHA2CgQpcMBiOlfiXYb,0.309,6,0.335,-5.693,0,0.0411,83.996,audio_features,0.356
61b1eeb82dde1bd4a713040e,0.837,0.356,0.342,3UChNf9rb9hJZvOcU9HCTb,0,7,0.136,-9.469,0,0.0383,113.52,audio_features,0.116
61b1eeb82dde1bd4a713040f,0.741,0.466,0.439,53Mz9H5UvWMQUXHZnaZYKQ,0.0000164,5,0.0707,-8.892,0,0.0325,107.173,audio_features,0.289
61b1eeb82dde1bd4a7130410,0.285,0.689,0.377,0SK9wxN40P6jlcMfTSAe0V,0,1,0.268,-8.761,1,0.0397,143.946,audio_features,0.294
61b1eeb82dde1bd4a7130411,0.7,0.538,0.692,2L3VnHkRi6ElZL2bqu1nBs,0,9,0.344,-5.622,0,0.0722,139.762,audio_features,0.57
61b1eeb82dde1bd4a7130412,0.736,0.487,0.369,1gk3FhAV07q9Jg77UxnVjX,0.0000375,11,0.0925,-13.424,0,0.0406,183.114,audio_features,0.106
61b1eeb82dde1bd4a7130413,0.971,0.329,0.277,4k7x3QKrc3h3U0Viqk0uop,0.024,10,0.0971,-13.111,0,0.0302,159.719,audio_features,0.121
61b1eeb82dde1bd4a7130414,0.92,0.587,0.229,6Kkt27YmFyIFrcX3QXFi2o,0,10,0.1,-11.254,0,0.128,75.67,audio_features,0.379
61b1eeb82dde1bd4a7130415,0.593,0.574,0.569,6zLq4lYSu2W7LLxJlUWzz8,0.000164,11,0.108,-9.289,0,0.0991,110.994,audio_features,0.0604
61b1eeb82dde1bd4a7130416,0.471,0.316,0.63,6N22FZs2ZhPBYi3b9XPajV,0.262,5,0.205,-5.963,1,0.117,89.643,audio_features,0.313
61b1eeb82dde1bd4a7130417,0.23,0.547,0.936,22OqansuvEMQu9W0EfiGTI,0.00000304,9,0.172,-4.023,1,0.102,120.003,audio_features,0.642
61b1eeb82dde1bd4a7130418,0.591,0.864,0.495,4wCmqSrbyCgxEXROQE6vtV,0.000133,0,0.0992,-7.036,1,0.037,129.062,audio_features,0.72
61b1eeb82dde1bd4a7130419,0.435,0.223,0.523,22TntnVO3lQNDR5nsvxGRs,0.283,0,0.225,-9.281,0,0.0466,179.83,audio_features,0.15
61b1eeb82dde1bd4a713041a,0.939,0.44,0.22,4N2ibi4kcH4D5ZYYvMiKsg,0.000031,0,0.0969,-10.638,1,0.0427,125.53,audio_features,0.122
61b1eeb82dde1bd4a713041b,0.825,0.695,0.232,3JPnVN4wYlmQnuD7OgDx88,0,1,0.59,-11.01,1,0.0972,100.488,audio_features,0.451
61b1eeb82dde1bd4a713041c,0.747,0.594,0.335,6e0vjU61OuUzcqVKPEXHb4,0.0111,4,0.0976,-13.415,0,0.0513,87.49,audio_features,0.343
61b1eeb82dde1bd4a713041d,0.979,0.339,0.23,7qLs0IyUn6TrqgMzQ33SdH,0.000951,0,0.353,-10.803,1,0.0317,66.352,audio_features,0.113
61b1eeb82dde1bd4a713041e,0.00216,0.518,0.872,2p975L9RyQFC95S1cJimnk,0.00552,2,0.152,-4.413,1,0.039,127.914,audio_features,0.578
61b1eeb82dde1bd4a713041f,0.21,0.651,0.309,0pEC10owcK34KgGYGddAqU,0,11,0.0994,-12.794,0,0.032,120.134,audio_features,0.65
61b1eeb82dde1bd4a7130420,0.132,0.698,0.542,4rCKRVJZKVysScn2piDuOT,0.00117,2,0.199,-4.317,1,0.131,140.096,audio_features,0.664
61b1eeb82dde1bd4a7130421,0.35,0.445,0.157,0nO25NiPrKX64oy7lz5ZaJ,0.761,7,0.153,-18.2,1,0.0385,118.511,audio_features,0.121
61b1eeb82dde1bd4a7130422,0.0867,0.55,0.884,4ZlQzskKkK4jsbcqO96luB,0.0000155,9,0.68,-5.508,1,0.0363,145.029,audio_features,0.549
61b1eeb82dde1bd4a7130423,0.171,0.539,0.548,6lgA1MVkKnb8X77GC4vjJl,0,11,0.126,-5.41,1,0.0288,75.001,audio_features,0.373
61b1eeb82dde1bd4a7130424,0.967,0.137,0.593,3XB7Bj814J1AwcENHCkTcv,0.907,4,0.166,-11.807,1,0.0427,82.74,audio_features,0.266
61b1eeb82dde1bd4a7130425,0.797,0.225,0.106,18Zr5WWu7X9LVool3pJRum,0.000767,0,0.108,-13.166,1,0.0328,81.392,audio_features,0.0535
61b1eeb82dde1bd4a7130426,0.157,0.545,0.434,3GaamyFHQYbQi1ykc4nV4o,0.0000263,10,0.0828,-8.326,1,0.0292,139.828,audio_features,0.234
61b1eeb82dde1bd4a7130427,0.0217,0.581,0.533,5poS8LyxohSACjuIZ61EyS,0.00539,4,0.259,-8.433,0,0.0274,87.017,audio_features,0.466
61b1eeb82dde1bd4a7130428,0.989,0.35,0.1,4mlqHOqOXja92BT4M51lkj,0.545,4,0.11,-18.491,1,0.0328,108.74,audio_features,0.135
61b1eeb82dde1bd4a7130429,0.0366,0.435,0.404,0qZngsBTYM37fevbe03IlX,0.351,4,0.117,-13.252,1,0.0266,154.959,audio_features,0.366
61b1eeb82dde1bd4a713042a,0.785,0.464,0.19,0Ii6Ec7qLQqniKG4Bgfl8J,0.00296,2,0.109,-14.978,1,0.0367,132.034,audio_features,0.104
61b1eeb82dde1bd4a713042b,0.834,0.519,0.637,7fwE3Nr0RsTzYOocfu2XbV,0.517,9,0.114,-7.215,0,0.113,110.174,audio_features,0.114
61b1eeb82dde1bd4a713042c,0.88,0.594,0.219,6kozKuGHR5f6pGZ99EGdqI,0.00197,9,0.0799,-15.205,0,0.0369,92.16,audio_features,0.0488
61b1eeb82dde1bd4a713042d,0.0488,0.599,0.742,49UDOG8DoBajXTJSTqfRMg,0.32,11,0.0916,-6.886,1,0.0419,131.014,audio_features,0.493
61b1eeb82dde1bd4a713042e,0.139,0.823,0.338,703BT1NQsfIwPFv8MXQ47m,0.00129,0,0.5,-15.899,1,0.0413,120.473,audio_features,0.785
61b1eeb82dde1bd4a713042f,0.674,0.791,0.267,01TyFEZu6mHbffsVfxgrFn,0.534,5,0.102,-11.997,1,0.0415,165.99,audio_features,0.544
61b1eeb82dde1bd4a7130430,0.0796,0.537,0.568,1VqYfdsorchSvhXW6gtBzo,0.332,1,0.0701,-4.829,1,0.0285,120.064,audio_features,0.193
61b1eeb82dde1bd4a7130431,0.172,0.526,0.877,1XrSjpNe49IiygZfzb74pk,0.0108,3,0.223,-4.369,0,0.033,145.568,audio_features,0.436
61b1eeb82dde1bd4a7130432,0.0884,0.682,0.9,1lpLrlyweOShEKXT1bpcDd,0.063,9,0.0685,-5.028,1,0.0874,100.721,audio_features,0.937
61b1eeb82dde1bd4a7130433,0.534,0.511,0.472,0TEekvXTomKt3hdXDZxxeW,0.614,4,0.11,-9.277,1,0.091,127.978,audio_features,0.0399
