_id,album.artists,album.images,album.release_date,id,name,popularity,type
61b1eebe2dde1bd4a71305af,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/0NIPkIjTV8mB795yEIiPYL""},""href"":""https://api.spotify.com/v1/artists/0NIPkIjTV8mB795yEIiPYL"",""id"":""0NIPkIjTV8mB795yEIiPYL"",""name"":""Wallows"",""type"":""artist"",""uri"":""spotify:artist:0NIPkIjTV8mB795yEIiPYL""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b2732f9f935ad8d888a88c41d58c"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e022f9f935ad8d888a88c41d58c"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d000048512f9f935ad8d888a88c41d58c"",""width"":64}]",2017-04-12,11zf7m4vw9Ze7cer9Nyhk1,Pleaser,72,enfj
61b1eebe2dde1bd4a71305b0,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/2D4FOOOtWycb3Aw9nY5n3c""},""href"":""https://api.spotify.com/v1/artists/2D4FOOOtWycb3Aw9nY5n3c"",""id"":""2D4FOOOtWycb3Aw9nY5n3c"",""name"":""Declan McKenna"",""type"":""artist"",""uri"":""spotify:artist:2D4FOOOtWycb3Aw9nY5n3c""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b273ec8be21d32e663885fbb244e"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e02ec8be21d32e663885fbb244e"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d00004851ec8be21d32e663885fbb244e"",""width"":64}]",2017-07-21,5Bge1Dsqjc14hhGguYML5w,Why Do You Feel So Down,67,enfj
61b1eebe2dde1bd4a71305b1,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/6p2HnfM955TI1bX34dkLnI""},""href"":""https://api.spotify.com/v1/artists/6p2HnfM955TI1bX34dkLnI"",""id"":""6p2HnfM955TI1bX34dkLnI"",""name"":""The Backseat Lovers"",""type"":""artist"",""uri"":""spotify:artist:6p2HnfM955TI1bX34dkLnI""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b2738386795a636d72e74c958590"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e028386795a636d72e74c958590"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d000048518386795a636d72e74c958590"",""width"":64}]",2019-01-27,1170VohRSx6GwE6QDCHPPH,Kilby Girl,80,enfj
61b1eebe2dde1bd4a71305b2,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/5rebfYbZVIhbRVcRKWVOAh""},""href"":""https://api.spotify.com/v1/artists/5rebfYbZVIhbRVcRKWVOAh"",""id"":""5rebfYbZVIhbRVcRKWVOAh"",""name"":""HUNNY"",""type"":""artist"",""uri"":""spotify:artist:5rebfYbZVIhbRVcRKWVOAh""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b27399727dda116d38c439bc59cf"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e0299727dda116d38c439bc59cf"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d0000485199727dda116d38c439bc59cf"",""width"":64}]",2017-05-26,35Ki1lvKPC2sFBD3GmKdRG,Televised,68,enfj
61b1eebe2dde1bd4a71305b3,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/0NIPkIjTV8mB795yEIiPYL""},""href"":""https://api.spotify.com/v1/artists/0NIPkIjTV8mB795yEIiPYL"",""id"":""0NIPkIjTV8mB795yEIiPYL"",""name"":""Wallows"",""type"":""artist"",""uri"":""spotify:artist:0NIPkIjTV8mB795yEIiPYL""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b273cab540eb0308a06916481581"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e02cab540eb0308a06916481581"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d00004851cab540eb0308a06916481581"",""width"":64}]",2019-09-06,0Jgbauc8Nv2OOjR5ERW28B,Just Like A Movie,61,enfj
61b1eebe2dde1bd4a71305b4,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/7wbkl3zgDZEoZer357mVIw""},""href"":""https://api.spotify.com/v1/artists/7wbkl3zgDZEoZer357mVIw"",""id"":""7wbkl3zgDZEoZer357mVIw"",""name"":""boy pablo"",""type"":""artist"",""uri"":""spotify:artist:7wbkl3zgDZEoZer357mVIw""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b27339806e9326b2bdc50538e911"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e0239806e9326b2bdc50538e911"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d0000485139806e9326b2bdc50538e911"",""width"":64}]",2017-05-19,5EV4bGHxVN0kHpcAFvgnTt,"Dance, Baby!",72,enfj
61b1eebe2dde1bd4a71305b5,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/2vnB6tuQMaQpORiRdvXF9H""},""href"":""https://api.spotify.com/v1/artists/2vnB6tuQMaQpORiRdvXF9H"",""id"":""2vnB6tuQMaQpORiRdvXF9H"",""name"":""Beach Bunny"",""type"":""artist"",""uri"":""spotify:artist:2vnB6tuQMaQpORiRdvXF9H""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b273d6fd719531afda5f9cc0e248"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e02d6fd719531afda5f9cc0e248"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d00004851d6fd719531afda5f9cc0e248"",""width"":64}]",2020-02-14,6vFsBXYczYsP0H3lgunZOm,Cloud 9,81,enfj
61b1eebe2dde1bd4a71305b6,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/6KImCVD70vtIoJWnq6nGn3""},""href"":""https://api.spotify.com/v1/artists/6KImCVD70vtIoJWnq6nGn3"",""id"":""6KImCVD70vtIoJWnq6nGn3"",""name"":""Harry Styles"",""type"":""artist"",""uri"":""spotify:artist:6KImCVD70vtIoJWnq6nGn3""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b27377fdcfda6535601aff081b6a"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e0277fdcfda6535601aff081b6a"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d0000485177fdcfda6535601aff081b6a"",""width"":64}]",2019-12-13,6iYMfxznTBlcVOgRHab2W0,"Sunflower, Vol. 6",76,enfj
61b1eebe2dde1bd4a71305b7,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/2HkSsS8O2U2gPhnCGVN5vn""},""href"":""https://api.spotify.com/v1/artists/2HkSsS8O2U2gPhnCGVN5vn"",""id"":""2HkSsS8O2U2gPhnCGVN5vn"",""name"":""BETWEEN FRIENDS"",""type"":""artist"",""uri"":""spotify:artist:2HkSsS8O2U2gPhnCGVN5vn""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b273641659fda6c66fc62d34b7c0"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e02641659fda6c66fc62d34b7c0"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d00004851641659fda6c66fc62d34b7c0"",""width"":64}]",2018-04-05,0ygr1n1Xk1UvWrzJXjVVng,iloveyou,62,enfj
61b1eebe2dde1bd4a71305b8,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/7m5HFZUYErjDv6fblK43w3""},""href"":""https://api.spotify.com/v1/artists/7m5HFZUYErjDv6fblK43w3"",""id"":""7m5HFZUYErjDv6fblK43w3"",""name"":""Bowling Shoes"",""type"":""artist"",""uri"":""spotify:artist:7m5HFZUYErjDv6fblK43w3""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b273f370fbc024d296813dbf12ec"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e02f370fbc024d296813dbf12ec"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d00004851f370fbc024d296813dbf12ec"",""width"":64}]",2018-06-25,110NFrhyUhxxRmMCTdzF2R,Portland,52,enfj
61b1eebe2dde1bd4a71305b9,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/0HthCchcL0kVLHTr113Vk1""},""href"":""https://api.spotify.com/v1/artists/0HthCchcL0kVLHTr113Vk1"",""id"":""0HthCchcL0kVLHTr113Vk1"",""name"":""mxmtoon"",""type"":""artist"",""uri"":""spotify:artist:0HthCchcL0kVLHTr113Vk1""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b273bdfad7cd1af57264461de3e9"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e02bdfad7cd1af57264461de3e9"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d00004851bdfad7cd1af57264461de3e9"",""width"":64}]",2020-04-22,5WHgAhE3VlGpBiNKUWEyDY,fever dream,62,enfj
61b1eebe2dde1bd4a71305ba,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/3MATPJ9tYbcMhw5VOZrRU6""},""href"":""https://api.spotify.com/v1/artists/3MATPJ9tYbcMhw5VOZrRU6"",""id"":""3MATPJ9tYbcMhw5VOZrRU6"",""name"":""Summer Salt"",""type"":""artist"",""uri"":""spotify:artist:3MATPJ9tYbcMhw5VOZrRU6""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b27372dda75d6fb0b8d524476595"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e0272dda75d6fb0b8d524476595"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d0000485172dda75d6fb0b8d524476595"",""width"":64}]",2017-07-18,6PVx8IYQJdeLa2AIJnnFrj,"Revvin' My Cj7",59,enfj
61b1eebe2dde1bd4a71305bb,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/4Uc8Dsxct0oMqx0P6i60ea""},""href"":""https://api.spotify.com/v1/artists/4Uc8Dsxct0oMqx0P6i60ea"",""id"":""4Uc8Dsxct0oMqx0P6i60ea"",""name"":""Conan Gray"",""type"":""artist"",""uri"":""spotify:artist:4Uc8Dsxct0oMqx0P6i60ea""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b27388e3cda6d29b2552d4d6bc43"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e0288e3cda6d29b2552d4d6bc43"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d0000485188e3cda6d29b2552d4d6bc43"",""width"":64}]",2020-03-20,3XOHxCoPkXW0pvR6xl4f0M,Little League,63,enfj
61b1eebe2dde1bd4a71305bc,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/3uwUtL5kPSO2mpOhU4SiWz""},""href"":""https://api.spotify.com/v1/artists/3uwUtL5kPSO2mpOhU4SiWz"",""id"":""3uwUtL5kPSO2mpOhU4SiWz"",""name"":""Mickey Darling"",""type"":""artist"",""uri"":""spotify:artist:3uwUtL5kPSO2mpOhU4SiWz""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b27313e741908ed0ef892232b366"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e0213e741908ed0ef892232b366"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d0000485113e741908ed0ef892232b366"",""width"":64}]",2019-11-29,1aBouZtfICZ1PRNCtPcdVL,Reverse Cowgirl,58,enfj
61b1eebe2dde1bd4a71305bd,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/77SW9BnxLY8rJ0RciFqkHh""},""href"":""https://api.spotify.com/v1/artists/77SW9BnxLY8rJ0RciFqkHh"",""id"":""77SW9BnxLY8rJ0RciFqkHh"",""name"":""The Neighbourhood"",""type"":""artist"",""uri"":""spotify:artist:77SW9BnxLY8rJ0RciFqkHh""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b27378f71c0d2fe34592a3c18f80"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e0278f71c0d2fe34592a3c18f80"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d0000485178f71c0d2fe34592a3c18f80"",""width"":64}]",2013-04-19,2QjOHCTQ1Jl3zawyYOpxh6,Sweater Weather,91,enfj
61b1eebe2dde1bd4a71305be,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/3gBjSrNsYzzbeo0nwsL21J""},""href"":""https://api.spotify.com/v1/artists/3gBjSrNsYzzbeo0nwsL21J"",""id"":""3gBjSrNsYzzbeo0nwsL21J"",""name"":""ella jane"",""type"":""artist"",""uri"":""spotify:artist:3gBjSrNsYzzbeo0nwsL21J""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b273f274c546fa070ab99f1fdec8"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e02f274c546fa070ab99f1fdec8"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d00004851f274c546fa070ab99f1fdec8"",""width"":64}]",2021-09-10,6qtoHId8ZoJ3J5JG6eOqJB,nothing else i could do,62,enfj
61b1eebe2dde1bd4a71305bf,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/4AcHt3JxKy59IX7JNNlZn4""},""href"":""https://api.spotify.com/v1/artists/4AcHt3JxKy59IX7JNNlZn4"",""id"":""4AcHt3JxKy59IX7JNNlZn4"",""name"":""Fitz and The Tantrums"",""type"":""artist"",""uri"":""spotify:artist:4AcHt3JxKy59IX7JNNlZn4""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b273504eb0a2e404c1e538cc6c29"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e02504eb0a2e404c1e538cc6c29"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d00004851504eb0a2e404c1e538cc6c29"",""width"":64}]",2013-02-08,5qEn8c0MBzyRKgQq91Vevi,Out of My League,66,enfj
61b1eebe2dde1bd4a71305c0,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of""},""href"":""https://api.spotify.com/v1/artists/0LyfQWJT6nXafLPZqxe9Of"",""id"":""0LyfQWJT6nXafLPZqxe9Of"",""name"":""Various Artists"",""type"":""artist"",""uri"":""spotify:artist:0LyfQWJT6nXafLPZqxe9Of""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b273066d0a5c0b2603ac06da7fea"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e02066d0a5c0b2603ac06da7fea"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d00004851066d0a5c0b2603ac06da7fea"",""width"":64}]",2017-11-03,5c9qm0bMYawSyRNUTmUMs5,Visions of Gideon,60,enfj
61b1eebe2dde1bd4a71305c1,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/4jCIAMb0zEArF3GYEYzoDk""},""href"":""https://api.spotify.com/v1/artists/4jCIAMb0zEArF3GYEYzoDk"",""id"":""4jCIAMb0zEArF3GYEYzoDk"",""name"":""Joy Again"",""type"":""artist"",""uri"":""spotify:artist:4jCIAMb0zEArF3GYEYzoDk""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b2735448a3dfe8528453a3686fd6"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e025448a3dfe8528453a3686fd6"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d000048515448a3dfe8528453a3686fd6"",""width"":64}]",2016-01-15,3jfZ9M23l0L7RxzYMTgBTv,Looking Out for You,84,enfj
61b1eebe2dde1bd4a71305c2,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/0NIPkIjTV8mB795yEIiPYL""},""href"":""https://api.spotify.com/v1/artists/0NIPkIjTV8mB795yEIiPYL"",""id"":""0NIPkIjTV8mB795yEIiPYL"",""name"":""Wallows"",""type"":""artist"",""uri"":""spotify:artist:0NIPkIjTV8mB795yEIiPYL""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b273789e81b6ddbcbeda579d6066"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e02789e81b6ddbcbeda579d6066"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d00004851789e81b6ddbcbeda579d6066"",""width"":64}]",2018-04-06,4gZDCOFuLCxCRWNhSEcOtJ,These Days,69,enfj
61b1eebe2dde1bd4a71305c3,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/6eJa3zG1QZLRB3xgRuyxbm""},""href"":""https://api.spotify.com/v1/artists/6eJa3zG1QZLRB3xgRuyxbm"",""id"":""6eJa3zG1QZLRB3xgRuyxbm"",""name"":""Dayglow"",""type"":""artist"",""uri"":""spotify:artist:6eJa3zG1QZLRB3xgRuyxbm""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b273ccd63af052f7e438c05f6c94"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e02ccd63af052f7e438c05f6c94"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d00004851ccd63af052f7e438c05f6c94"",""width"":64}]",2019-11-14,64lsIF5pw0sJY0gV5kz0RN,Can I Call You Tonight?,81,enfj
61b1eebe2dde1bd4a71305c4,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/6eJa3zG1QZLRB3xgRuyxbm""},""href"":""https://api.spotify.com/v1/artists/6eJa3zG1QZLRB3xgRuyxbm"",""id"":""6eJa3zG1QZLRB3xgRuyxbm"",""name"":""Dayglow"",""type"":""artist"",""uri"":""spotify:artist:6eJa3zG1QZLRB3xgRuyxbm""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b273ccd63af052f7e438c05f6c94"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e02ccd63af052f7e438c05f6c94"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d00004851ccd63af052f7e438c05f6c94"",""width"":64}]",2019-11-14,0AsUVUloJ52ZCXmqrMFgOI,Run the World!!!,63,enfj
61b1eebe2dde1bd4a71305c5,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/191tnItkCke3YcHpUxDOD9""},""href"":""https://api.spotify.com/v1/artists/191tnItkCke3YcHpUxDOD9"",""id"":""191tnItkCke3YcHpUxDOD9"",""name"":""MyKey"",""type"":""artist"",""uri"":""spotify:artist:191tnItkCke3YcHpUxDOD9""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b273d212be881a7e0541d85ee385"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e02d212be881a7e0541d85ee385"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d00004851d212be881a7e0541d85ee385"",""width"":64}]",2019-07-26,65j65yDSE06CNKAPjsHoJt,Was It Something I Said,64,enfj
61b1eebe2dde1bd4a71305c6,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/7lqaPghwYv2mE9baz5XQmL""},""href"":""https://api.spotify.com/v1/artists/7lqaPghwYv2mE9baz5XQmL"",""id"":""7lqaPghwYv2mE9baz5XQmL"",""name"":""Tally Hall"",""type"":""artist"",""uri"":""spotify:artist:7lqaPghwYv2mE9baz5XQmL""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b273b9ccb466665c2ac10dc0d628"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e02b9ccb466665c2ac10dc0d628"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d00004851b9ccb466665c2ac10dc0d628"",""width"":64}]",2005-10-24,3vFZheR74pxUkzxqhXTZ2X,Ruler of Everything,66,entp
61b1eebe2dde1bd4a71305c7,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/4UY5RyNZP0mGHyzYZL9ud2""},""href"":""https://api.spotify.com/v1/artists/4UY5RyNZP0mGHyzYZL9ud2"",""id"":""4UY5RyNZP0mGHyzYZL9ud2"",""name"":""Life After Youth"",""type"":""artist"",""uri"":""spotify:artist:4UY5RyNZP0mGHyzYZL9ud2""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b2739614e8893dc10dc66ee9511d"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e029614e8893dc10dc66ee9511d"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d000048519614e8893dc10dc66ee9511d"",""width"":64}]",2018-10-26,5eLSh1cHqZ7d5Pli6kFjTV,beetlejuicebeetlejuicebeetlejuice,50,entp
61b1eebe2dde1bd4a71305c8,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/0e86yPdC41PGRkLp2Q1Bph""},""href"":""https://api.spotify.com/v1/artists/0e86yPdC41PGRkLp2Q1Bph"",""id"":""0e86yPdC41PGRkLp2Q1Bph"",""name"":""Mother Mother"",""type"":""artist"",""uri"":""spotify:artist:0e86yPdC41PGRkLp2Q1Bph""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b2730593d798ca1c1e45eedb1df6"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e020593d798ca1c1e45eedb1df6"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d000048510593d798ca1c1e45eedb1df6"",""width"":64}]",2011-03-15,5dn0Sn7oEwq5Q3Hg5C7W0s,Oleander,53,entp
61b1eebe2dde1bd4a71305c9,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/0L8jXe7QeS9oYUoXbANmX4""},""href"":""https://api.spotify.com/v1/artists/0L8jXe7QeS9oYUoXbANmX4"",""id"":""0L8jXe7QeS9oYUoXbANmX4"",""name"":""Jukebox The Ghost"",""type"":""artist"",""uri"":""spotify:artist:0L8jXe7QeS9oYUoXbANmX4""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b273b7d428e7e34fe63e968bf866"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e02b7d428e7e34fe63e968bf866"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d00004851b7d428e7e34fe63e968bf866"",""width"":64}]",2008-04-22,5oiZiF3fBLHqgTDaH0Pj7M,Under My Skin,61,entp
61b1eebe2dde1bd4a71305ca,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/20JZFwl6HVl6yg8a4H3ZqK""},""href"":""https://api.spotify.com/v1/artists/20JZFwl6HVl6yg8a4H3ZqK"",""id"":""20JZFwl6HVl6yg8a4H3ZqK"",""name"":""Panic! At The Disco"",""type"":""artist"",""uri"":""spotify:artist:20JZFwl6HVl6yg8a4H3ZqK""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b27323152d9337d6c57b116ed13a"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e0223152d9337d6c57b116ed13a"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d0000485123152d9337d6c57b116ed13a"",""width"":64}]",2016-01-15,6V68ItawQkQlZhYIf1S86C,Crazy = Genius,66,entp
61b1eebe2dde1bd4a71305cb,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/1dWEYMPtNmvSVaDNLgB6NV""},""href"":""https://api.spotify.com/v1/artists/1dWEYMPtNmvSVaDNLgB6NV"",""id"":""1dWEYMPtNmvSVaDNLgB6NV"",""name"":""Saint Motel"",""type"":""artist"",""uri"":""spotify:artist:1dWEYMPtNmvSVaDNLgB6NV""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b2738ba29b297a3e252d9d3e59a2"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e028ba29b297a3e252d9d3e59a2"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d000048518ba29b297a3e252d9d3e59a2"",""width"":64}]",2014-08-16,2Iq6HhIquO7JKr0KfTNLzU,My Type,70,entp
61b1eebe2dde1bd4a71305cc,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/0Raaw7kr1Vzat4ZvHzjsJR""},""href"":""https://api.spotify.com/v1/artists/0Raaw7kr1Vzat4ZvHzjsJR"",""id"":""0Raaw7kr1Vzat4ZvHzjsJR"",""name"":""I DONT KNOW HOW BUT THEY FOUND ME"",""type"":""artist"",""uri"":""spotify:artist:0Raaw7kr1Vzat4ZvHzjsJR""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b2735263da332771a0d365814a93"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e025263da332771a0d365814a93"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d000048515263da332771a0d365814a93"",""width"":64}]",2018-08-24,14ny3vlL25p6Vix2Sb8k1b,Do It All The Time,67,entp
61b1eebe2dde1bd4a71305cd,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/20JZFwl6HVl6yg8a4H3ZqK""},""href"":""https://api.spotify.com/v1/artists/20JZFwl6HVl6yg8a4H3ZqK"",""id"":""20JZFwl6HVl6yg8a4H3ZqK"",""name"":""Panic! At The Disco"",""type"":""artist"",""uri"":""spotify:artist:20JZFwl6HVl6yg8a4H3ZqK""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b273d8f40ad88ed77a939b716d19"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e02d8f40ad88ed77a939b716d19"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d00004851d8f40ad88ed77a939b716d19"",""width"":64}]",2011-03-18,14uvyd51Ha7FihKHlOtUig,"Let's Kill Tonight",63,entp
61b1eebe2dde1bd4a71305ce,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/77SW9BnxLY8rJ0RciFqkHh""},""href"":""https://api.spotify.com/v1/artists/77SW9BnxLY8rJ0RciFqkHh"",""id"":""77SW9BnxLY8rJ0RciFqkHh"",""name"":""The Neighbourhood"",""type"":""artist"",""uri"":""spotify:artist:77SW9BnxLY8rJ0RciFqkHh""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b2731a721f3757e5b67f87e1acd3"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e021a721f3757e5b67f87e1acd3"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d000048511a721f3757e5b67f87e1acd3"",""width"":64}]",2020-09-25,4XfI7M5gLwEY84gYiH4RDD,"Devil's Advocate",70,entp
61b1eebe2dde1bd4a71305cf,"[{""external_urls"":{""spotify"":""https://open.spotify.com/artist/6s22t5Y3prQHyaHWUN1R1C""},""href"":""https://api.spotify.com/v1/artists/6s22t5Y3prQHyaHWUN1R1C"",""id"":""6s22t5Y3prQHyaHWUN1R1C"",""name"":""AJR"",""type"":""artist"",""uri"":""spotify:artist:6s22t5Y3prQHyaHWUN1R1C""}]","[{""height"":640,""url"":""https://i.scdn.co/image/ab67616d0000b273fc9511f26808c1eee73b414d"",""width"":640},{""height"":300,""url"":""https://i.scdn.co/image/ab67616d00001e02fc9511f26808c1eee73b414d"",""width"":300},{""height"":64,""url"":""https://i.scdn.co/image/ab67616d00004851fc9511f26808c1eee73b414d"",""width"":64}]",2021-03-26,5FQPpxOXsvkMN6v18gtpwY,Bang!,67,entp
